TableName      TimeGenerated         BackendPoolName_s    BackendSettingName_s    ClientIP_s       Error_info_s                     Host_s                    HttpMethod_s    HttpStatus_d    RequestUri_s                                                                     ServerConnectTime_s    ServerHeaderTime_s    ServerResponseLatency_s    ServerRouted_s                ServerStatus_s    TimeTaken_d
PrimaryResult  2026-07-21T08:45:14Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-21T08:44:55Z  Back_WebSite         Backend_WebSite         168.119.53.160   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.001
PrimaryResult  2026-07-21T08:44:35Z  Back_WebSite         Backend_WebSite         3.77.67.4        ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.001
PrimaryResult  2026-07-21T08:44:14Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-21T08:43:47Z  Back_WebSite         Backend_WebSite         74.125.210.39    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Welcome/cg-arrow.png                                                     0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-21T08:43:47Z  Back_WebSite         Backend_WebSite         74.125.210.39    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Welcome/Footer.png                                                       0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-21T08:43:47Z  Back_WebSite         Backend_WebSite         74.125.210.37    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Welcome/Header.png                                                       0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-21T08:43:14Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.001
PrimaryResult  2026-07-21T08:42:14Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-21T08:41:43Z  Back_WebSite         Backend_WebSite         200.229.252.161  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.000                 0.000                      back_website~backend_website  -                 0.006
PrimaryResult  2026-07-21T08:41:43Z  Back_WebSite         Backend_WebSite         200.229.252.161  ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-21T08:41:14Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-21T08:40:14Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-21T08:39:51Z  Back_WebSite         Backend_WebSite         52.28.162.93     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-21T08:39:30Z  Back_WebSite         Backend_WebSite         78.47.173.76     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /                                                                                0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-21T08:39:13Z  Back_WebSite         Backend_WebSite         172.191.99.60    ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Account/Login                                                                   0.000                  0.000                 0.000                      back_website~backend_website  -                 0.002
PrimaryResult  2026-07-21T08:38:54Z  Back_WebSite         Backend_WebSite         186.22.56.34     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/nuevobanner7-13-2026-6-42-22-PM7-31-2026-11-59-59-PM.jpg            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-21T08:38:54Z  Back_WebSite         Backend_WebSite         186.22.56.34     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9407/9407_Card_638393887581588292.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-21T08:38:54Z  Back_WebSite         Backend_WebSite         186.22.56.34     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9406/9406_Card_638393882173868974.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.029
PrimaryResult  2026-07-21T08:38:54Z  Back_WebSite         Backend_WebSite         186.22.56.34     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9408/9408_Card_638393894853140418.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.029
PrimaryResult  2026-07-21T08:38:54Z  Back_WebSite         Backend_WebSite         186.22.56.34     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /public/Home/banner julio ar7-7-2026-9-36-24-PM7-31-2026-11-59-59-PM.jpg         0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
PrimaryResult  2026-07-21T08:38:54Z  Back_WebSite         Backend_WebSite         186.22.56.34     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9399/9399_Card_638393730321622406.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.003
PrimaryResult  2026-07-21T08:38:54Z  Back_WebSite         Backend_WebSite         186.22.56.34     ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9415/9415_Card_638393928719739040.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.029
PrimaryResult  2026-07-21T08:38:53Z  Back_WebSite         Backend_WebSite         74.125.184.182   ERRORINFO_UPSTREAM_NO_LIVE       gestion.clubgrido.com.ar  GET             502             /Public/ImgProm/9415/9415_Card_638393928719739040.jpg                            0.000                  0.000                 0.000                      back_website~backend_website  -                 0.004
